84,,,,,,,,,2,,,,,,
74,LOTE3,ZONA NORTE,Santana/Tucuruvi,Tucuruvi,PRAÇA NOSSA SENHORA DOS PRAZERES,Praça Nossa Senhora dos Prazeres  Vila Dom Pedro II  São Paulo - SP  Brasil?,50,96,2,mp_PracaNovaSenhoraDosPrazeres.jpg,http://goo.gl/maps/XujWY,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418d669d27c,,26/06/2014,
76,LOTE3,ZONA NORTE,Vila Maria/Vila Guilherme,Vila Maria,PRAÇA NOVO MUNDO,Praça Novo Mundo - Parque Novo Mundo  São Paulo - SP  Brasil,100,96,2,mp_PracaNovoMundo.jpg,http://goo.gl/maps/QgkPF,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D68FF0A5,,02/03/2015,
75,LOTE3,ZONA NORTE,Vila Maria/Vila Guilherme,Vila Guilherme,PRAÇA OSCAR DA SILVA,Praça Oscar da Silva - Vila Guilherme  São Paulo - SP  02067-070  Brasil,75,96,2,mp_PracaOscarDaSilva.jpg,http://goo.gl/maps/OhIni,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D6954E51,,26/06/2014,
72,LOTE3,ZONA NORTE,Santana/Tucuruvi,Mandaqui,PRAÇA VEREADOR ANTONIO SAMPAIO / AV ULTRAMARINO,Avenida Ultramarino  262  São Paulo  Brasil,50,96,2,mp_PracaVereadorAntonioSampaio.jpg,http://goo.gl/maps/FfjX2,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D6954EBB,,19/08/2014,
68,LOTE3,ZONA NORTE,Perus,Perus,PRAÇA VIGÁRIO JOÃO G. DE LIMA (PRAÇA DO SAMBA),Praça Vigário João Gonçalves de Lima  São Paulo  Brasil,75,96,2,mp_PracaVigarioJoaoGDeLima.jpg,http://goo.gl/maps/z0SlV,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D689080E,,29/08/2014,
61,LOTE3,ZONA NORTE,Casa Verde/Cachoeirinha,PRAÇA DAS MONÇÕES,TERMINAL CASA VERDE,Rua Bahia Formosa  90  São Paulo,100,96,2,mp_TerminalCasaVerde.jpg,http://goo.gl/maps/geFT5,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D6954E97,,14/07/2014,
93,LOTE4,ZONA OESTE,Pinheiros,Pinheiros,LARGO DA BATATA,Avenida Brigadeiro Faria Lima  860  São Paulo  Brasil,125,96,2,mp_LargoDaBatata.jpg,http://goo.gl/maps/iP8Ow,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D64D42BE,,04/02/2015,
86,LOTE4,ZONA OESTE,Butantã,Morumbi,PARQUE ALFREDO VOLPI,Av. Eng. Oscar Americano  480 - Morumbi  São Paulo  05673-050,75,96,2,mp_ParqueAlfredoVolpi.jpg,http://goo.gl/maps/obxjS,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D68908FE,,30/06/2014,
87,LOTE4,ZONA OESTE,Butantã,Raposo Tavares,PARQUE RAPOSO TAVARES,Parque Raposo Tavares - São Paulo - SP  Brasil ?,75,96,2,mp_ParqueRaposoTavares.jpg,http://goo.gl/maps/UuzNv,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D6954E02,,16/12/2014,
91,LOTE4,ZONA OESTE,Pinheiros,Itaim Bibi,PRAÇA ARLINDO ROSSI,R. Araçaíba  38 - Brooklin  Itaim Bibi São Paulo  04568-030,100,96,2,mp_PracaArlindoRossi.jpg,http://goo.gl/maps/1VTai,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D6950157,,10/07/2014,
92,LOTE4,ZONA OESTE,Pinheiros,Jardim Paulista,PRAÇA BENEDITO CALIXTO,R. Teodoro Sampaio  1118 - Jardim Paulista São Paulo  05406-050,250,96,2,mp_PracaBenedidoCalixto.jpg,http://goo.gl/maps/GKMoi,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D64D42C2,,25/04/2014,
79,LOTE0,ZONA OESTE,Lapa,Barra Funda,PRAÇA CONDE FRANCISCO MATARAZZO,Praça Conde Francisco Matarazzo Junior  Água Branca  São Paulo - SP  Brasil ?,50,96,2,mp_PracaCondeFranciscoMatarazzo.jpg,http://goo.gl/maps/fMhxt,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D6890046,,03/09/2014,
82,LOTE0,ZONA OESTE,Lapa,Lapa,PRAÇA CORNÉLIA,R. Crasso  289 - Lapa São Paulo  05043-010,75,96,2,mp_PracaCornelia.jpg,http://goo.gl/maps/ZRZCE,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D6954E44,,01/10/2014,
90,LOTE4,ZONA OESTE,Pinheiros,Alto de Pinheiros,PRAÇA DO PÔR-DO-SOL,Av. Diógenes Ribeiro de Lima  110 - Alto de Pinheiros São Paulo  05458-000,100,96,2,mp_PracaDoPorDoSol.jpg,http://goo.gl/maps/SsBvy,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D6954FB8,,19/11/2014,
85,LOTE4,ZONA OESTE,Butantã,Butantã,PRAÇA ELIS REGINA,Praça Elis Regina,75,96,2,mp_PracaElisRegina.jpg,http://goo.gl/maps/DB97Z,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D6955004,,16/07/2014,
89,LOTE4,ZONA OESTE,Butantã,Vila Sônia,PRAÇA ENG. NORIWUKI YAMAMOTO,Praça Eng. Noriyuki Yamamoto - Jardim Colombo  São Paulo  Brasil,50,96,2,mp_PracaEngenheiroNoriyukiYamamoto.jpg,http://goo.gl/maps/azTqC,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D68B37D0,,05/11/2014,
81,LOTE0,ZONA OESTE,Lapa,Jaguaré,PRAÇA GEN. PORTO CARREIRO,Praça General Porto Carreiro - Jaguare  São Paulo - SP  05331-040  Brasil ?,75,96,2,mp_PracaGeneralPortoCarreiro.jpg,http://goo.gl/maps/jwLcO,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D68FF1EC,,04/08/2014,
80,LOTE0,ZONA OESTE,Lapa,Jaguara,PRAÇA GENERAL GUIMARÃES,Praça General Guimarães  São Paulo - SP  Brasil,50,96,2,mp_PracaGeneralGuimaraes.jpg,http://goo.gl/maps/DnDCJ,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D69554D5,,22/08/2014,
88,LOTE4,ZONA OESTE,Butantã,Rio Pequeno,PRAÇA WILSON MOREIRA DA COSTA,R. Mílton Soares  66 - Rio Pequeno São Paulo  05382-010,75,96,2,mp_PracaWilsonMoreiraDaCosta.jpg,http://goo.gl/maps/Ze0Se,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D6954F4F,,16/12/2014,
83,LOTE0,ZONA OESTE,Lapa,Perdizes,PRAÇA ZILDA NATEL,Av. Dr. Arnaldo  1250 - Perdizes São Paulo  01255-000,50,96,2,mp_PracaZildaNatel.jpg,http://goo.gl/maps/NGhhM,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D695566C,,10/06/2014,
115,LOTE0,ZONA SUL,Parelheiros,Parelheiros,ALDEIA TENONDE-PORÃ,Estrada João Lang  s/nº,50,96,2,mp_AldeiaTenondePora.jpg,https://goo.gl/maps/EJYrE,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D68908B9,,09/03/2015,
102,LOTE0,ZONA SUL,Capela do Socorro,Grajaú,CALÇADÃO CULTURAL DO GRAJAÚ,Rua Professor Oscar Barreto Filho  252  Parque América  SP  Brasil,150,96,2,mp_CalcadaoCulturalDoGrajau.jpg,https://goo.gl/maps/lGrTP,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D6890140,,04/11/2014,
100,LOTE0,ZONA SUL,Campo Limpo,Vila Andrade,CAMPO DO PALMEIRINHA - PARAISÓPOLIS,R. Melchior Giola  157 - Paraisópolis  Vila Andrade São Paulo  05664-000,150,96,2,mp_CampoDoPalmeirinha.jpg,http://goo.gl/maps/mtbOu,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D6955662,,02/03/2015,
118,LOTE0,ZONA SUL,Santo Amaro,Campo Belo,CDC CAMPO BELO,Rua Sapoti  20,50,96,2,mp_CDCCampoBelo.jpg,https://goo.gl/maps/joQpP,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D689059F,,17/09/2014,
108,LOTE0,ZONA SUL,Ipiranga,Sacomã,CENTRO DE CONVIVÊNCIA EDUCATIVO E CULTURAL DE HELIÓPOLIS,Estrada das Lágrimas  2385 - São João Clímaco  CEP: 04232-000 São Paulo/SP,125,96,2,mp_CCECHeliopolis.jpg,https://goo.gl/maps/tbrm0,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D69553D7,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D6890142,09/03/2015,
94,LOTE0,ZONA SUL,Vila Mariana,Moema,LARGO DE MOEMA,Praça Nossa Senhora Aparecida - Indianópolis,125,96,2,mp_LargoDeMoema.jpg,http://goo.gl/maps/DsCkH,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D68B38C2,,26/05/2014,
96,LOTE0,ZONA SUL,Vila Mariana,Vila Mariana,LARGO DONA ANA ROSA,Rua Vergueiro  2.100  São Paulo  04106-090,75,96,2,mp_LargoDonaAnaRosa.jpg,http://goo.gl/maps/x7LHC,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D68B37C5,,17/09/2014,
107,LOTE0,ZONA SUL,Ipiranga,Cursino,LARGO SANTA ANGELA,R. Sebastiano Mazzoni  193 - Vila Brasilina  Cursino São Paulo  04171-000,75,96,2,mp_LargoSantaAngela.jpg,https://goo.gl/maps/VNrI2,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D68FF1C4,,08/12/2014,
121,LOTE1,ZONA SUL,Ipiranga,Ipiranga,PARQUE DA INDEPENDÊNCIA,Av. Nazareth  s/nº - Ipiranga,250,99,2,mp_ParqueDaIndependencia.jpg,http://goo.gl/maps/V8X8l,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=6466b358f512,,12/12/2014,
111,LOTE0,ZONA SUL,Jabaquara,Jabaquara,PARQUE DO NABUCO,Rua Juan de La Cruz  2510  São Paulo  Brasil,100,96,2,mp_ParqueDoNabuco.jpg,https://goo.gl/maps/Tlquf,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D6890816,,21/05/2014,
99,LOTE0,ZONA SUL,Campo Limpo,Capão Redondo,PARQUE SANTO DIAS,Parque Santo Dias  Conjunto Habitacional Instituto Adventis  São Paulo  Brasil,125,96,2,mp_ParqueSantoDias.jpg,http://goo.gl/maps/jirw5,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D68908AF,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D685FE72,10/06/2014,
112,LOTE0,ZONA SUL,M'Boi Mirim,Jardim Ângela,POLO CULTURAL DO JARDIM ÂNGELA,Estrada M'Boi Mirim  5780,50,96,2,mp_PoloCulturalDoJardimAngela.jpg,https://goo.gl/maps/81N4b,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D68FEE09,,11/11/2014,
104,LOTE0,ZONA SUL,Capela do Socorro,Socorro,PRAIA DO SOL,AV. ATLÂNTICA 3456,75,96,2,mp_praia_do_sol.jpg,http://goo.gl/maps/0IdfK,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D6954E4C,,13/11/2014,
106,LOTE0,ZONA SUL,Cidade Ademar,Pedreira,PRAÇA ALEXANDRE FRANCISCO REBOUÇAS,Praça Alexandre Francisco Rebouças  Jardim Pedreira  São Paulo  Brasil,50,96,2,mp_PracaAlexandreFranciscoReboucas.jpg,https://goo.gl/maps/VdOzz,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D68FF1E1,,16/12/2014,
110,LOTE0,ZONA SUL,Jabaquara,Jabaquara,PRAÇA ALFREDO EGYDIO DE SOUZA ARANHA (PARQUE LINA E PAULO RAIA),Praça Alfredo Egydio de Souza Aranha,75,96,2,mp_PracaAlfredoEgydioDeSouzaAranha.jpg,https://goo.gl/maps/sfKiH,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D6954E50,,29/05/2014,
105,LOTE0,ZONA SUL,Cidade Ademar,Cidade Ademar,PRAÇA BACHAREL FERNANDO BRAGA PEREIRA DA ROCHA,Praça Bacharel Fernando Braga Pereira da Rocha  04417-090 - Jardim Miriam  São Paulo,75,96,2,mp_PracaBacharelFernandoBragaPereiraDaRocha.jpg,http://goo.gl/maps/YGttf,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D68FF1C5,,09/09/2014,
109,LOTE0,ZONA SUL,Ipiranga,Sacomã,PRAÇA DIRCEU DE CASTRO FONTOURA,Rua Amadeu Giusti  203-251 - Sacomã  São Paulo - SP  04182-080,75,96,2,mp_PracaDirceuDeCastroFontoura.jpg,https://goo.gl/maps/cw5Ap,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=10FEED59F296,,07/11/2014,
114,LOTE0,ZONA SUL,M'Boi Mirim,Jardim São Luís,PRAÇA DO FEIRÃO SÃO LUIS,R. Arraial dos Couros  14 - Jardim São Luís São Paulo  05843-140,75,96,2,mp_PracaDoFeiraoSaoLuis.jpg,https://goo.gl/maps/cEAYL,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D6890137,,03/11/2014,
113,LOTE0,ZONA SUL,M'Boi Mirim,Jardim Ângela,PRAÇA DO LARGO DE PIRAPORINHA,Estrada do M’Boi Mirim  1.000,75,96,2,mp_PracaDoLargoDePiraporinha.jpg,https://goo.gl/maps/Cn64K,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D68FF202,,08/09/2014,
101,LOTE0,ZONA SUL,Capela do Socorro,Cidade Dutra,PRAÇA ESCOLAR,Praça Escolar  Cidade Dutra  São Paulo - SP  Brasil,100,96,2,mp_PracaEscolar.jpg,https://goo.gl/maps/37J1Z,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D6954EA0,,28/08/2014,
120,LOTE0,ZONA SUL,Santo Amaro,Santo Amaro,PRAÇA FLORIANO PEIXOTO,Praça Floriano Peixoto  Santo Amaro?  São Paulo - SP  04751-030,150,96,2,mp_PracaFlorianoPeixoto.jpg,https://goo.gl/maps/xT1ru,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D693E721,,09/05/2014,
117,LOTE0,ZONA SUL,Parelheiros,Marsilac,PRAÇA JOÃO ADÃO E PRAÇA JACÓ REIMBERG FILHO,Estrada Eng. Marsilac  s/n  Parelheiros São Paulo  04893-040 ?,50,96,2,mp_PracaJoaoAdao_e_PracaJacoReimbergFilho.jpg,https://goo.gl/maps/FFWl8,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D64D4226,,27/03/2015,
103,LOTE0,ZONA SUL,Capela do Socorro,Grajaú,PRAÇA JOÃO BEIÇOLA,Av. Lourenço Cabreira  154 - Cidade Dutra São Paulo  04812-010,75,96,2,mp_PracaJoaoBeicola.jpg,http://goo.gl/maps/DXnPq,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D68B37C9,,27/10/2014,
98,LOTE0,ZONA SUL,Campo Limpo,Campo Limpo,PRAÇA JOÃO TADEU PRIOLLI (PRAÇA DO CAMPO LIMPO),R. Paul Gauguin  21 - Campo Limpo São Paulo  05789-090 ?,150,96,2,mp_PracaJoaoTadeuPriolli.jpg,http://goo.gl/maps/3xGLO,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=10FEED59F20C,,15/05/2014,
116,LOTE0,ZONA SUL,Parelheiros,Parelheiros,PRAÇA JÚLIO CÉSAR DE CAMPOS,Estr. Eng. Marcilac  13 - Parelheiros São Paulo  04893-000,50,96,2,mp_PracaJulioCesarDeCampos.jpg,http://goo.gl/maps/iVBmQ,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D68902BC,,,
97,LOTE0,ZONA SUL,Campo Limpo,Campo Limpo,PRAÇA LUISA P DOS SANTOS (PRAÇA ARARIBA),Praça Luísa Pêra dos Santos - Parque Arariba  São Paulo  Brasil,100,96,2,mp_PracaLuisaPDosSantos.jpg,http://goo.gl/maps/9xJPe,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D68902BB,,12/12/2014,
95,LOTE0,ZONA SUL,Vila Mariana,Saúde,PRAÇA SANTA RITA DE CÁSSIA,Praça Santa Rita de Cássia  Mirandópolis  São Paulo  Brasil,50,96,2,mp_PracaSantaRitaDeCassia.jpg,http://goo.gl/maps/14dSP,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D68902BA,,03/11/2014,
119,LOTE0,ZONA SUL,Santo Amaro,Campo Grande,PRAÇA TUNEY ARANTES,Praça Tuney Arantes?  Jardim Anhanguera  São Paulo - SP,50,96,2,mp_PracaTuneyArantes.jpg,https://goo.gl/maps/2JvXf,http://simet-publico.ceptro.br/simet-box-history/indexprefeitura.html?idCookie=0418D6890065,,25/09/2014,
